14.63525082,1.139734486
14.64642025,1.141059114
14.64716678,1.141100051
14.65167713,1.141162703
14.65276243,1.141269772
14.65350977,1.141374753
14.6535782,1.14139757
14.6543763,1.141418125
14.6567402,1.141650035
14.65690464,1.141762989
14.65698368,1.142108606
14.65700824,1.142113505
14.65751227,1.142185609
14.65812697,1.142207875
14.65847157,1.142223792
14.65852993,1.142255828
14.65900225,1.142282008
14.65906423,1.142285082
14.65937785,1.142354402
14.6594122,1.142430942
14.65943899,1.142451816
14.6595142,1.142459383
14.6598063,1.142468661
14.65995059,1.142509627
14.66000008,1.142527312
14.66012069,1.142530356
14.66048347,1.14256074
14.66058828,1.142581992
14.66087563,1.14262635
14.66099844,1.142650877
14.66111336,1.142699903
14.66125311,1.142793867
14.66181901,1.142795288
14.66184392,1.142816394
14.66200851,1.142841009
14.66210082,1.142841444
14.66212132,1.142848749
14.66219162,1.142854693
14.66249955,1.142865739
14.6625658,1.142881279
14.66284473,1.14290224
14.66320644,1.142904676
14.6636665,1.142906096
14.66372025,1.14291146
14.66390084,1.142917519
14.66396396,1.142928188
14.6639953,1.142934886
14.66408735,1.142949614
14.66408895,1.142951875
14.66423466,1.14297188
14.66436655,1.142981795
14.66441207,1.14299403
14.66447663,1.143016325
14.66454856,1.143048274
14.66458591,1.143053812
14.66462244,1.14305906
14.66463389,1.14306422
14.66473583,1.143065032
14.66490175,1.143102577
14.66515178,1.143109767
14.66519791,1.143125075
14.66533408,1.143135222
14.66534591,1.143146645
14.6654524,1.143185727
14.66555338,1.143200136
14.66556246,1.143211443
14.665568,1.143217444
14.66556855,1.143219793
14.66569243,1.143221619
14.66576732,1.143222402
14.66580179,1.143223591
14.6658445,1.143244001
14.66584595,1.143244639
14.66585923,1.143245393
14.6658794,1.143249887
14.66588978,1.143263368
14.66600804,1.143263745
14.6660992,1.143267746
14.66611474,1.14328288
14.66616022,1.143285721
14.66624001,1.143287896
14.66637117,1.143297028
14.66646024,1.143304827
14.66646552,1.143315438
14.66647682,1.143323991
14.66650553,1.143325064
14.66662289,1.143333761
14.66667067,1.143342082
14.6667192,1.143344489
14.66677469,1.143360753
14.66680722,1.143380236
14.66684972,1.143384005
14.66689617,1.143392558
14.66690011,1.143405198
14.66691765,1.143407199
14.66697439,1.143417926
14.66707204,1.143421637
14.66730641,1.143423609
14.6673205,1.14342529
14.66732781,1.143436539
14.66741392,1.143445788
14.66749666,1.143450078
14.66750252,1.1434555
14.66752641,1.14345695
14.66753771,1.143468663
14.66759457,1.143481216
14.66768563,1.143485739
14.6677589,1.143486957
14.66781259,1.14348858
14.66782949,1.143500757
14.66792221,1.143503308
14.66797451,1.143512325
14.66799275,1.143515978
14.66810168,1.143520298
14.66815682,1.143521805
14.66816047,1.143522617
14.66829682,1.143537258
14.66832437,1.143537432
14.66833257,1.14356367
14.66837041,1.143573644
14.66839885,1.143579181
14.66840094,1.143579732
14.66842775,1.143579877
14.66844767,1.143581964
14.66854749,1.143585733
14.66855028,1.14358956
14.66858449,1.143595678
14.66866627,1.143605709
14.66875601,1.143613479
14.66876844,1.143614639
14.66878048,1.143617683
14.66880747,1.143625366
14.6688128,1.143640848
14.66882907,1.143641746
14.66885693,1.14364769
14.66888781,1.143651053
14.66891129,1.143654329
14.66891213,1.143657605
14.66894602,1.143668303
14.66897206,1.143680944
14.66897519,1.143682799
14.66909394,1.143687409
14.66917576,1.143687496
14.66918666,1.143692947
14.66921391,1.143696658
14.66925813,1.143697238
14.66935024,1.143697933
14.66938033,1.143698571
14.66946078,1.143699557
14.66962134,1.143709153
14.66964407,1.143717735
14.66965202,1.143726578
14.66966735,1.143728288
14.66973557,1.143740349
14.66974239,1.143740755
14.66980985,1.143743132
14.66982125,1.143750641
14.66983577,1.143752671
14.66983627,1.143759919
14.66995308,1.143763195
14.66998233,1.143768936
14.67001381,1.14377398
14.67021595,1.143776126
14.67024891,1.143776155
14.67034775,1.143776242
14.67036225,1.143777865
14.6704331,1.143786041
