,Tempo,CorrenteRMSM5_1020,CorrenteRMSM10_1020,CorrenteRMSM30_1020,CorrenteRMSM5_3060,CorrenteRMSM10_3060,CorrenteRMSM30_3060,Tempo,CorrenteCurtoseM5_1020,CorrenteCurtoseM10_1020,CorrenteCurtoseM30_1020,CorrenteCurtoseM5_3060,CorrenteCurtoseM10_3060,CorrenteCurtoseM30_3060,Tempo,CorrenteVarianciaM5_1020,CorrenteVarianciaM10_1020,CorrenteVarianciaM30_1020,CorrenteVarianciaM5_3060,CorrenteVarianciaM10_3060,CorrenteVarianciaM30_3060,Tempo,VibracaoCalotaInferiorRMSM5_1020,VibracaoCalotaInferiorRMSM10_1020,VibracaoCalotaInferiorRMSM30_1020,VibracaoCalotaInferiorRMSM5_3060,VibracaoCalotaInferiorRMSM10_3060,VibracaoCalotaInferiorRMSM30_3060,Tempo,VibracaoCalotaInferiorCurtoseM5_1020,VibracaoCalotaInferiorCurtoseM10_1020,VibracaoCalotaInferiorCurtoseM30_1020,VibracaoCalotaInferiorCurtoseM5_3060,VibracaoCalotaInferiorCurtoseM10_3060,VibracaoCalotaInferiorCurtoseM30_3060,Tempo,VibracaoCalotaInferiorVarianciaM5_1020,VibracaoCalotaInferiorVarianciaM10_1020,VibracaoCalotaInferiorVarianciaM30_1020,VibracaoCalotaInferiorVarianciaM5_3060,VibracaoCalotaInferiorVarianciaM10_3060,VibracaoCalotaInferiorVarianciaM30_3060,Tempo,VibracaoCalotaSuperiorRMSM5_1020,VibracaoCalotaSuperiorRMSM10_1020,VibracaoCalotaSuperiorRMSM30_1020,VibracaoCalotaSuperiorRMSM5_3060,VibracaoCalotaSuperiorRMSM10_3060,VibracaoCalotaSuperiorRMSM30_3060,Tempo,VibracaoCalotaSuperiorCurtoseM5_1020,VibracaoCalotaSuperiorCurtoseM10_1020,VibracaoCalotaSuperiorCurtoseM30_1020,VibracaoCalotaSuperiorCurtoseM5_3060,VibracaoCalotaSuperiorCurtoseM10_3060,VibracaoCalotaSuperiorCurtoseM30_3060,Tempo,VibracaoCalotaSuperiorVarianciaM5_1020,VibracaoCalotaSuperiorVarianciaM10_1020,VibracaoCalotaSuperiorVarianciaM30_1020,VibracaoCalotaSuperiorVarianciaM5_3060,VibracaoCalotaSuperiorVarianciaM10_3060,VibracaoCalotaSuperiorVarianciaM30_3060,Tempo,VazaoM5_1020,VazaoM10_1020,VazaoM30_1020,VazaoM5_3060,VazaoM10_3060,VazaoM30_3060,Tempo,lowpassRMSM5_1020,lowpassRMSM10_1020,lowpassRMSM30_1020,lowpassRMSM5_3060,lowpassRMSM10_3060,lowpassRMSM30_3060,Tempo,bandpassRMSM5_1020,bandpassRMSM10_1020,bandpassRMSM30_1020,bandpassRMSM5_3060,bandpassRMSM10_3060,bandpassRMSM30_3060,Tempo,highpassRMSM5_1020,highpassRMSM10_1020,highpassRMSM30_1020,highpassRMSM5_3060,highpassRMSM10_3060,highpassRMSM30_3060,Tempo,lowpassCurtoseM5_1020,lowpassCurtoseM10_1020,lowpassCurtoseM30_1020,lowpassCurtoseM5_3060,lowpassCurtoseM10_3060,lowpassCurtoseM30_3060,Tempo,bandpassCurtoseM5_1020,bandpassCurtoseM10_1020,bandpassCurtoseM30_1020,bandpassCurtoseM5_3060,bandpassCurtoseM10_3060,bandpassCurtoseM30_3060,Tempo,highpassCurtoseM5_1020,highpassCurtoseM10_1020,highpassCurtoseM30_1020,highpassCurtoseM5_3060,highpassCurtoseM10_3060,highpassCurtoseM30_3060
666,12.100042770555598,2,2,1,2,1,2,12.100042770555598,2,0,2,2,1,2,12.100042770555598,2,0,2,2,1,2,12.100042770555598,2,2,2,0,1,2,12.100042770555598,2,0,1,1,0,2,12.100042770555598,2,2,2,0,1,2,12.100042770555598,2,1,1,0,1,2,12.100042770555598,0,2,1,1,1,2,12.100042770555598,0,1,0,0,0,1,12.100042770555598,1,0,2,1,1,1,12.100042770555598,0,2,0,0,0,1,12.100042770555598,0,0,1,0,0,1,12.100042770555598,1,1,2,0,2,2,12.100042770555598,2,0,0,0,0,0,12.100042770555598,2,2,0,1,0,2,12.100042770555598,1,1,0,2,1,1
667,12.116709520555599,2,2,1,0,1,2,12.116709520555599,2,0,2,2,1,2,12.116709520555599,2,0,2,0,1,2,12.116709520555599,2,2,2,2,1,2,12.116709520555599,2,0,1,1,0,2,12.116709520555599,2,2,2,0,0,2,12.116709520555599,2,1,1,0,1,2,12.116709520555599,0,2,1,1,1,2,12.116709520555599,0,1,0,0,0,1,12.116709520555599,1,0,2,1,1,1,12.116709520555599,1,0,0,1,0,1,12.116709520555599,0,2,1,0,0,1,12.116709520555599,1,1,2,0,2,2,12.116709520555599,0,0,0,0,0,0,12.116709520555599,2,2,0,1,0,2,12.116709520555599,1,1,0,2,1,1
668,12.1333761761111,2,2,1,0,1,2,12.1333761761111,2,0,2,2,1,2,12.1333761761111,2,0,2,0,1,2,12.1333761761111,2,2,2,2,0,2,12.1333761761111,2,0,1,1,0,2,12.1333761761111,2,2,2,2,0,2,12.1333761761111,2,1,1,0,1,2,12.1333761761111,0,2,1,1,1,2,12.1333761761111,0,1,0,0,0,1,12.1333761761111,1,0,2,1,1,1,12.1333761761111,0,1,1,1,0,1,12.1333761761111,0,0,1,0,0,1,12.1333761761111,2,2,2,0,2,2,12.1333761761111,2,0,0,0,0,0,12.1333761761111,2,2,0,1,0,2,12.1333761761111,1,1,0,2,1,1
669,12.150042737222199,2,2,1,0,1,2,12.150042737222199,2,0,2,2,1,2,12.150042737222199,2,0,2,0,1,2,12.150042737222199,2,2,2,2,0,2,12.150042737222199,2,0,1,1,0,2,12.150042737222199,2,2,2,2,0,2,12.150042737222199,2,1,1,0,1,2,12.150042737222199,0,2,1,1,1,2,12.150042737222199,0,1,0,0,0,1,12.150042737222199,1,0,0,1,1,1,12.150042737222199,0,1,1,1,0,1,12.150042737222199,0,0,1,0,0,1,12.150042737222199,2,2,2,0,2,2,12.150042737222199,2,0,0,0,1,0,12.150042737222199,2,2,0,1,0,2,12.150042737222199,0,1,0,2,1,1
670,12.166709548333301,2,2,1,0,1,2,12.166709548333301,2,0,2,2,1,2,12.166709548333301,2,0,2,0,1,2,12.166709548333301,2,2,2,2,0,2,12.166709548333301,2,0,1,1,0,2,12.166709548333301,0,2,2,2,0,2,12.166709548333301,0,1,1,0,1,2,12.166709548333301,0,2,1,1,1,2,12.166709548333301,2,1,0,0,0,1,12.166709548333301,2,0,0,1,1,1,12.166709548333301,1,1,1,1,2,1,12.166709548333301,0,0,1,0,0,1,12.166709548333301,2,2,2,0,2,2,12.166709548333301,2,0,1,0,1,0,12.166709548333301,2,2,0,0,0,2,12.166709548333301,0,1,0,2,1,1
671,12.183376181666699,2,2,1,0,1,2,12.183376181666699,2,0,2,2,1,2,12.183376181666699,2,0,2,0,1,2,12.183376181666699,0,2,2,2,0,2,12.183376181666699,2,0,1,1,0,2,12.183376181666699,0,2,2,2,0,2,12.183376181666699,0,1,1,0,1,2,12.183376181666699,0,2,1,1,1,2,12.183376181666699,2,1,0,0,0,1,12.183376181666699,2,0,0,1,1,1,12.183376181666699,1,0,1,1,2,1,12.183376181666699,0,0,1,0,0,1,12.183376181666699,2,2,2,0,2,2,12.183376181666699,0,2,0,0,1,0,12.183376181666699,2,2,0,0,2,2,12.183376181666699,0,1,0,2,1,1
672,12.2000427372222,2,2,1,0,1,2,12.2000427372222,2,0,2,2,1,2,12.2000427372222,2,0,2,0,1,2,12.2000427372222,0,2,2,2,1,2,12.2000427372222,2,0,1,1,0,2,12.2000427372222,0,2,2,2,1,2,12.2000427372222,0,1,1,1,1,2,12.2000427372222,0,2,1,1,1,2,12.2000427372222,2,1,0,2,0,1,12.2000427372222,2,0,0,1,1,1,12.2000427372222,1,0,1,0,2,1,12.2000427372222,0,0,1,0,0,1,12.2000427372222,2,2,2,0,2,2,12.2000427372222,0,2,0,0,1,0,12.2000427372222,2,2,0,0,2,2,12.2000427372222,0,1,0,2,1,1
673,12.216709398333302,2,2,1,0,1,2,12.216709398333302,2,0,2,2,1,2,12.216709398333302,2,0,2,0,1,2,12.216709398333302,0,2,2,2,1,2,12.216709398333302,2,0,1,1,0,2,12.216709398333302,0,2,2,2,1,2,12.216709398333302,0,1,1,1,1,2,12.216709398333302,0,2,1,1,1,2,12.216709398333302,2,1,0,2,0,1,12.216709398333302,2,0,0,1,1,1,12.216709398333302,1,0,0,0,1,1,12.216709398333302,1,0,1,0,0,1,12.216709398333302,2,2,2,0,2,2,12.216709398333302,0,2,0,0,1,0,12.216709398333302,2,2,0,0,2,2,12.216709398333302,0,0,0,2,1,1
674,12.233376087222199,2,2,1,0,1,2,12.233376087222199,2,0,2,2,1,2,12.233376087222199,2,0,2,0,1,2,12.233376087222199,0,2,2,2,1,2,12.233376087222199,2,0,1,1,0,2,12.233376087222199,0,2,2,2,1,2,12.233376087222199,0,1,1,1,1,2,12.233376087222199,0,2,1,1,1,2,12.233376087222199,2,1,0,2,0,1,12.233376087222199,2,0,0,1,1,1,12.233376087222199,1,0,0,2,1,1,12.233376087222199,0,0,1,0,0,1,12.233376087222199,2,2,2,0,2,2,12.233376087222199,0,2,0,0,1,0,12.233376087222199,1,2,0,0,2,2,12.233376087222199,0,0,0,2,1,1
675,12.250042792777801,2,2,1,0,1,2,12.250042792777801,2,0,2,2,1,2,12.250042792777801,2,0,2,0,1,2,12.250042792777801,2,2,2,2,1,2,12.250042792777801,2,0,1,1,0,2,12.250042792777801,2,2,2,2,1,2,12.250042792777801,0,1,1,1,1,2,12.250042792777801,0,2,1,1,1,2,12.250042792777801,2,1,0,2,0,1,12.250042792777801,2,0,2,1,1,1,12.250042792777801,1,0,0,2,1,1,12.250042792777801,0,0,0,0,0,1,12.250042792777801,2,2,2,0,2,2,12.250042792777801,0,2,0,0,1,0,12.250042792777801,1,2,0,0,2,2,12.250042792777801,0,0,0,2,1,1
676,12.2667094427778,2,2,1,0,1,2,12.2667094427778,2,0,2,2,1,2,12.2667094427778,2,0,2,0,1,2,12.2667094427778,2,2,2,2,1,2,12.2667094427778,2,0,1,1,0,2,12.2667094427778,2,2,2,2,1,2,12.2667094427778,2,1,1,1,1,2,12.2667094427778,0,2,1,1,1,2,12.2667094427778,0,1,0,2,0,1,12.2667094427778,2,0,2,1,1,1,12.2667094427778,1,0,1,2,0,1,12.2667094427778,0,0,0,0,0,1,12.2667094427778,2,2,2,0,2,2,12.2667094427778,0,2,0,0,1,0,12.2667094427778,1,2,0,0,2,2,12.2667094427778,0,0,0,2,1,1
677,12.283376426111099,2,2,1,0,1,2,12.283376426111099,2,0,2,2,1,2,12.283376426111099,2,0,2,0,1,2,12.283376426111099,2,2,2,2,1,2,12.283376426111099,2,0,1,1,0,2,12.283376426111099,2,2,2,2,1,2,12.283376426111099,2,1,1,1,1,2,12.283376426111099,0,2,1,1,1,2,12.283376426111099,0,1,0,2,0,1,12.283376426111099,2,0,2,1,1,1,12.283376426111099,0,0,1,2,0,1,12.283376426111099,0,0,0,0,0,1,12.283376426111099,2,2,2,0,2,2,12.283376426111099,0,2,1,0,1,2,12.283376426111099,1,2,0,0,2,2,12.283376426111099,0,0,0,2,1,1
678,12.3000431872222,2,2,1,0,1,2,12.3000431872222,2,0,2,2,1,2,12.3000431872222,2,0,2,0,1,2,12.3000431872222,2,2,2,2,1,2,12.3000431872222,2,0,1,1,0,2,12.3000431872222,2,2,2,2,1,2,12.3000431872222,2,1,1,0,1,2,12.3000431872222,0,2,1,1,1,2,12.3000431872222,0,1,0,0,0,1,12.3000431872222,0,0,2,1,1,1,12.3000431872222,2,0,1,2,0,1,12.3000431872222,0,0,0,0,0,1,12.3000431872222,2,2,2,2,2,2,12.3000431872222,1,1,1,0,1,2,12.3000431872222,1,2,0,0,2,2,12.3000431872222,0,0,0,2,1,1
679,12.3167099622222,2,2,1,0,1,2,12.3167099622222,2,0,2,2,1,2,12.3167099622222,2,0,2,0,1,2,12.3167099622222,2,2,2,2,1,2,12.3167099622222,0,0,1,1,0,2,12.3167099622222,0,2,2,2,1,2,12.3167099622222,0,1,1,0,1,2,12.3167099622222,0,2,1,1,1,2,12.3167099622222,2,1,0,0,0,1,12.3167099622222,2,0,2,1,1,1,12.3167099622222,0,0,0,2,0,1,12.3167099622222,0,0,0,0,0,1,12.3167099622222,2,2,2,2,2,2,12.3167099622222,1,1,1,2,1,2,12.3167099622222,1,2,0,0,2,2,12.3167099622222,2,0,0,2,1,1
680,12.333377017777801,2,2,1,0,1,2,12.333377017777801,2,0,2,2,1,2,12.333377017777801,2,0,2,0,1,2,12.333377017777801,0,2,2,2,1,2,12.333377017777801,0,2,1,1,0,2,12.333377017777801,0,2,2,2,1,2,12.333377017777801,0,1,1,0,1,2,12.333377017777801,0,2,1,1,1,2,12.333377017777801,2,1,0,0,0,1,12.333377017777801,2,0,2,1,1,1,12.333377017777801,0,0,1,2,0,1,12.333377017777801,0,0,0,0,0,1,12.333377017777801,2,2,2,2,1,2,12.333377017777801,1,1,1,0,1,2,12.333377017777801,1,2,0,0,2,2,12.333377017777801,2,0,0,2,1,1
681,12.350043731666698,2,2,1,0,1,2,12.350043731666698,2,0,2,2,1,2,12.350043731666698,2,0,2,0,1,2,12.350043731666698,0,2,2,0,1,2,12.350043731666698,0,2,1,1,0,2,12.350043731666698,0,2,2,2,1,2,12.350043731666698,0,1,1,0,1,2,12.350043731666698,0,2,1,1,1,2,12.350043731666698,2,1,0,0,0,1,12.350043731666698,2,0,2,1,1,1,12.350043731666698,0,0,1,0,0,1,12.350043731666698,0,0,0,0,0,1,12.350043731666698,2,2,2,2,1,2,12.350043731666698,1,1,1,2,1,2,12.350043731666698,1,2,0,0,2,2,12.350043731666698,2,0,0,2,1,1
682,12.3667106594444,2,2,1,0,1,2,12.3667106594444,2,0,2,2,1,2,12.3667106594444,2,0,2,0,1,2,12.3667106594444,0,2,2,0,1,2,12.3667106594444,0,2,1,1,0,2,12.3667106594444,0,2,2,2,1,2,12.3667106594444,0,1,1,0,1,2,12.3667106594444,0,2,1,1,1,2,12.3667106594444,2,1,0,0,0,1,12.3667106594444,2,0,2,1,1,1,12.3667106594444,0,1,1,0,0,1,12.3667106594444,1,0,0,0,0,1,12.3667106594444,2,2,2,2,1,2,12.3667106594444,0,2,0,1,1,0,12.3667106594444,2,2,0,0,2,2,12.3667106594444,2,0,0,2,1,1
683,12.38337719,2,2,1,0,1,2,12.38337719,2,0,2,2,1,2,12.38337719,2,0,2,0,1,2,12.38337719,0,2,2,0,1,2,12.38337719,0,2,1,1,0,2,12.38337719,0,2,2,2,1,2,12.38337719,0,1,1,0,1,2,12.38337719,0,2,1,1,1,2,12.38337719,2,1,0,0,0,1,12.38337719,2,0,2,1,1,1,12.38337719,0,1,1,0,2,1,12.38337719,1,0,0,0,0,1,12.38337719,2,2,2,2,1,2,12.38337719,0,2,0,1,1,0,12.38337719,2,2,0,0,2,2,12.38337719,2,2,2,2,1,1
684,12.4000438372222,2,2,1,0,1,2,12.4000438372222,2,0,2,2,1,2,12.4000438372222,2,0,2,0,1,2,12.4000438372222,0,1,2,2,1,2,12.4000438372222,0,2,1,1,0,2,12.4000438372222,0,2,2,2,1,2,12.4000438372222,0,1,1,0,1,2,12.4000438372222,0,2,1,1,1,2,12.4000438372222,2,1,0,0,0,1,12.4000438372222,2,0,0,1,1,1,12.4000438372222,0,1,0,0,2,1,12.4000438372222,1,0,0,0,0,1,12.4000438372222,2,2,2,2,1,2,12.4000438372222,0,2,0,1,2,0,12.4000438372222,1,2,0,0,2,2,12.4000438372222,2,2,2,2,1,1
685,12.4167106094444,2,2,1,0,1,2,12.4167106094444,2,0,2,2,1,2,12.4167106094444,2,0,2,0,1,2,12.4167106094444,0,1,2,2,1,2,12.4167106094444,0,2,1,1,0,2,12.4167106094444,0,0,2,2,1,2,12.4167106094444,0,1,1,1,1,2,12.4167106094444,2,2,1,1,1,2,12.4167106094444,2,1,0,2,0,1,12.4167106094444,2,0,0,1,1,1,12.4167106094444,0,1,0,0,2,1,12.4167106094444,1,0,1,1,0,1,12.4167106094444,2,2,2,2,1,2,12.4167106094444,0,1,1,2,0,2,12.4167106094444,1,2,0,0,2,2,12.4167106094444,2,2,2,2,1,1
686,12.433377259444402,2,2,1,0,1,2,12.433377259444402,2,0,2,2,1,2,12.433377259444402,2,0,2,0,1,2,12.433377259444402,0,1,2,2,1,2,12.433377259444402,0,2,2,1,0,2,12.433377259444402,0,0,2,2,1,2,12.433377259444402,0,1,1,1,1,2,12.433377259444402,2,2,1,1,1,2,12.433377259444402,2,1,0,2,0,1,12.433377259444402,2,0,0,1,1,1,12.433377259444402,1,0,1,2,2,1,12.433377259444402,1,0,1,1,1,1,12.433377259444402,2,2,2,2,1,2,12.433377259444402,0,1,1,2,0,2,12.433377259444402,1,2,0,0,2,2,12.433377259444402,2,2,2,2,1,1
687,12.450043917777801,2,2,1,0,1,2,12.450043917777801,2,0,2,2,1,2,12.450043917777801,2,0,2,0,1,2,12.450043917777801,0,1,2,1,1,2,12.450043917777801,0,2,2,1,0,2,12.450043917777801,0,0,2,2,1,2,12.450043917777801,0,1,1,2,1,2,12.450043917777801,2,2,1,1,1,2,12.450043917777801,2,1,0,2,0,1,12.450043917777801,2,0,0,1,1,1,12.450043917777801,1,0,0,2,2,1,12.450043917777801,1,0,1,1,1,1,12.450043917777801,2,2,2,2,1,2,12.450043917777801,1,1,1,2,0,2,12.450043917777801,1,2,0,0,2,2,12.450043917777801,2,2,2,2,1,1
688,12.4667106927778,2,2,1,0,1,2,12.4667106927778,2,0,2,2,1,2,12.4667106927778,2,0,2,0,1,2,12.4667106927778,0,1,2,1,1,2,12.4667106927778,0,2,2,1,0,2,12.4667106927778,0,0,2,2,1,2,12.4667106927778,0,1,1,1,1,2,12.4667106927778,2,2,1,1,1,2,12.4667106927778,2,1,0,2,0,1,12.4667106927778,2,0,0,1,1,1,12.4667106927778,1,0,0,2,1,1,12.4667106927778,1,0,1,1,1,1,12.4667106927778,2,2,2,0,1,2,12.4667106927778,2,2,1,1,2,0,12.4667106927778,1,2,0,0,2,2,12.4667106927778,2,2,2,2,1,1
689,12.4833773455556,2,2,1,0,1,2,12.4833773455556,2,0,2,2,1,2,12.4833773455556,2,0,2,0,1,2,12.4833773455556,0,1,2,2,1,2,12.4833773455556,0,2,2,1,0,2,12.4833773455556,0,0,2,2,1,2,12.4833773455556,0,1,1,1,1,2,12.4833773455556,2,1,1,1,1,2,12.4833773455556,2,1,0,2,0,1,12.4833773455556,2,0,0,1,1,1,12.4833773455556,1,0,0,2,1,1,12.4833773455556,1,0,1,1,1,1,12.4833773455556,2,2,2,0,2,2,12.4833773455556,2,2,1,1,2,0,12.4833773455556,1,2,0,0,2,2,12.4833773455556,2,2,2,0,1,1
690,12.5000437872222,2,2,1,0,1,2,12.5000437872222,2,0,2,2,1,2,12.5000437872222,2,0,2,0,1,2,12.5000437872222,0,1,2,2,1,2,12.5000437872222,0,2,2,1,0,2,12.5000437872222,0,0,2,2,1,2,12.5000437872222,0,1,1,1,1,2,12.5000437872222,2,1,1,1,1,2,12.5000437872222,2,1,0,2,0,1,12.5000437872222,2,0,0,1,1,1,12.5000437872222,1,0,0,2,1,2,12.5000437872222,1,1,1,0,1,1,12.5000437872222,2,2,2,0,2,2,12.5000437872222,2,2,1,1,2,0,12.5000437872222,1,1,0,0,2,2,12.5000437872222,2,2,2,0,1,1
691,12.5167104594444,2,2,1,0,1,2,12.5167104594444,2,0,2,2,1,2,12.5167104594444,2,0,2,0,1,2,12.5167104594444,0,1,2,2,1,2,12.5167104594444,0,2,2,1,0,2,12.5167104594444,0,0,2,2,1,2,12.5167104594444,0,1,1,1,1,2,12.5167104594444,2,1,1,1,1,2,12.5167104594444,2,1,0,2,0,1,12.5167104594444,2,0,0,1,1,1,12.5167104594444,1,0,0,2,1,2,12.5167104594444,1,1,1,0,1,1,12.5167104594444,2,2,2,0,2,2,12.5167104594444,2,2,1,1,2,0,12.5167104594444,1,1,0,0,2,2,12.5167104594444,2,2,2,0,1,1
692,12.533377365,2,2,1,0,1,2,12.533377365,2,0,2,2,1,2,12.533377365,2,0,2,0,1,2,12.533377365,0,1,2,0,1,2,12.533377365,0,2,2,1,0,2,12.533377365,0,0,2,0,1,2,12.533377365,0,1,1,1,1,2,12.533377365,2,1,1,1,1,2,12.533377365,2,1,0,2,0,1,12.533377365,2,0,0,1,1,1,12.533377365,1,0,0,0,1,2,12.533377365,1,1,1,0,1,1,12.533377365,2,2,2,0,2,2,12.533377365,2,0,1,1,1,0,12.533377365,2,2,0,0,2,2,12.533377365,2,2,2,0,1,1
693,12.5500439622222,2,2,1,0,1,2,12.5500439622222,2,0,2,2,1,2,12.5500439622222,2,0,2,0,1,2,12.5500439622222,0,1,2,0,1,2,12.5500439622222,0,2,2,1,0,2,12.5500439622222,0,0,2,0,1,2,12.5500439622222,0,1,1,0,1,2,12.5500439622222,2,1,1,1,1,2,12.5500439622222,2,1,0,0,0,1,12.5500439622222,2,0,0,1,1,1,12.5500439622222,1,0,0,0,1,2,12.5500439622222,1,0,1,0,1,1,12.5500439622222,2,2,2,0,2,2,12.5500439622222,2,0,0,0,1,0,12.5500439622222,2,2,0,0,2,2,12.5500439622222,2,2,2,0,1,1
694,12.566710434444401,2,2,1,0,1,2,12.566710434444401,2,0,2,2,1,2,12.566710434444401,2,0,2,0,1,2,12.566710434444401,0,1,2,0,1,2,12.566710434444401,0,2,2,1,0,2,12.566710434444401,0,0,2,0,1,2,12.566710434444401,1,1,1,0,1,2,12.566710434444401,0,1,1,1,1,2,12.566710434444401,1,1,0,0,0,1,12.566710434444401,2,0,0,1,1,1,12.566710434444401,2,0,0,0,1,2,12.566710434444401,2,0,1,1,1,1,12.566710434444401,2,2,2,0,2,2,12.566710434444401,0,0,0,0,1,0,12.566710434444401,2,2,0,0,2,2,12.566710434444401,2,2,2,2,1,1
695,12.58337714,2,2,1,0,1,2,12.58337714,2,0,2,2,1,2,12.58337714,2,0,2,0,1,2,12.58337714,0,1,2,0,1,2,12.58337714,0,2,2,1,0,2,12.58337714,0,0,2,0,1,2,12.58337714,1,1,1,2,1,2,12.58337714,0,1,1,1,1,2,12.58337714,1,1,0,1,0,1,12.58337714,2,0,0,1,1,1,12.58337714,2,2,0,0,2,2,12.58337714,2,0,1,1,1,1,12.58337714,2,2,2,0,2,2,12.58337714,2,0,1,0,2,0,12.58337714,2,2,0,0,2,2,12.58337714,2,2,2,2,1,1
696,12.600043867777801,2,2,1,0,1,2,12.600043867777801,2,0,2,2,1,2,12.600043867777801,2,0,2,0,1,2,12.600043867777801,2,1,2,1,1,2,12.600043867777801,2,2,2,1,0,2,12.600043867777801,2,0,2,1,1,2,12.600043867777801,1,1,1,2,1,2,12.600043867777801,0,2,1,1,1,2,12.600043867777801,1,1,0,1,0,1,12.600043867777801,2,0,0,1,1,1,12.600043867777801,0,1,0,0,2,2,12.600043867777801,2,0,1,1,1,1,12.600043867777801,2,2,1,0,2,2,12.600043867777801,2,0,1,0,2,0,12.600043867777801,2,2,0,0,2,2,12.600043867777801,2,2,2,2,0,1
697,12.6167104955556,2,2,1,0,1,2,12.6167104955556,2,0,2,2,1,2,12.6167104955556,2,0,2,0,1,2,12.6167104955556,2,1,0,1,1,2,12.6167104955556,2,2,2,1,0,2,12.6167104955556,2,0,2,1,1,2,12.6167104955556,1,1,1,2,1,2,12.6167104955556,0,2,1,1,1,2,12.6167104955556,1,1,0,1,0,1,12.6167104955556,0,0,0,2,1,1,12.6167104955556,0,1,0,1,0,1,12.6167104955556,2,0,1,1,1,1,12.6167104955556,2,2,1,0,2,2,12.6167104955556,2,0,1,1,2,0,12.6167104955556,2,2,0,0,2,2,12.6167104955556,2,2,2,0,0,1
698,12.6333773538889,2,2,1,0,1,2,12.6333773538889,2,0,2,2,1,2,12.6333773538889,2,0,2,0,1,2,12.6333773538889,2,1,2,1,1,2,12.6333773538889,2,2,2,1,0,2,12.6333773538889,0,0,0,2,1,2,12.6333773538889,1,1,1,2,1,2,12.6333773538889,0,2,1,1,1,2,12.6333773538889,1,1,0,1,0,1,12.6333773538889,2,0,0,1,1,1,12.6333773538889,0,1,0,1,0,1,12.6333773538889,2,0,1,1,1,1,12.6333773538889,2,2,1,0,2,2,12.6333773538889,1,0,1,2,0,2,12.6333773538889,2,2,0,0,2,2,12.6333773538889,2,2,1,0,0,1
699,12.650043770555598,2,2,1,0,1,2,12.650043770555598,2,0,2,2,1,2,12.650043770555598,2,0,2,0,1,2,12.650043770555598,0,2,0,2,1,2,12.650043770555598,2,2,2,1,0,2,12.650043770555598,0,0,0,2,1,2,12.650043770555598,1,1,1,2,1,2,12.650043770555598,0,2,1,1,1,2,12.650043770555598,1,1,0,1,0,1,12.650043770555598,2,0,0,1,1,1,12.650043770555598,0,1,0,2,2,2,12.650043770555598,2,0,1,1,1,1,12.650043770555598,2,2,1,0,2,2,12.650043770555598,1,0,1,2,1,2,12.650043770555598,2,2,0,0,2,2,12.650043770555598,2,2,1,0,1,1
700,12.6667104261111,2,2,1,0,1,2,12.6667104261111,2,0,2,2,1,2,12.6667104261111,2,0,2,0,1,2,12.6667104261111,0,2,0,2,1,2,12.6667104261111,0,2,2,1,0,2,12.6667104261111,0,0,0,2,1,2,12.6667104261111,1,1,1,0,1,2,12.6667104261111,0,2,1,1,1,2,12.6667104261111,1,1,0,0,0,1,12.6667104261111,2,0,0,1,1,1,12.6667104261111,0,1,0,2,2,2,12.6667104261111,2,0,1,0,1,1,12.6667104261111,2,2,1,0,2,2,12.6667104261111,1,0,1,0,1,2,12.6667104261111,2,2,0,0,2,2,12.6667104261111,2,2,1,0,0,1
701,12.6833771177778,2,2,1,0,1,2,12.6833771177778,2,0,2,2,1,2,12.6833771177778,2,0,2,0,1,2,12.6833771177778,0,2,0,2,1,2,12.6833771177778,0,2,2,1,0,2,12.6833771177778,0,0,0,0,1,2,12.6833771177778,1,1,1,0,1,2,12.6833771177778,2,2,1,1,1,2,12.6833771177778,1,1,0,0,0,1,12.6833771177778,2,0,0,1,1,1,12.6833771177778,1,1,0,2,1,2,12.6833771177778,1,0,1,0,1,1,12.6833771177778,2,2,1,0,2,2,12.6833771177778,1,0,1,0,1,2,12.6833771177778,2,2,0,0,2,2,12.6833771177778,2,2,1,0,0,2
702,12.700044215,2,2,1,0,1,2,12.700044215,2,0,2,2,1,2,12.700044215,2,0,2,0,1,2,12.700044215,0,2,0,0,1,2,12.700044215,0,2,2,1,0,2,12.700044215,0,0,0,2,1,2,12.700044215,0,1,1,0,1,2,12.700044215,2,2,1,1,1,2,12.700044215,2,1,0,0,0,1,12.700044215,2,0,0,1,1,1,12.700044215,1,1,0,2,1,2,12.700044215,1,0,1,0,1,1,12.700044215,2,2,1,0,2,2,12.700044215,1,0,1,0,1,2,12.700044215,2,2,0,0,2,2,12.700044215,2,2,1,0,0,2
703,12.7167107761111,2,2,1,0,1,2,12.7167107761111,2,0,2,2,1,2,12.7167107761111,2,0,2,0,1,2,12.7167107761111,0,2,0,0,1,2,12.7167107761111,0,2,2,1,0,2,12.7167107761111,0,0,0,2,1,2,12.7167107761111,0,1,1,0,1,2,12.7167107761111,0,2,1,1,1,2,12.7167107761111,2,1,0,0,0,1,12.7167107761111,2,0,0,1,1,1,12.7167107761111,1,1,0,2,1,2,12.7167107761111,1,0,1,0,1,1,12.7167107761111,2,2,1,2,2,2,12.7167107761111,2,0,1,0,1,2,12.7167107761111,2,2,0,0,2,2,12.7167107761111,2,2,1,0,0,2
