,Tempo,CorrenteRMSM5_1020,Tempo,CorrenteRMSM10_1020,Tempo,CorrenteRMSM30_1020,Tempo,CorrenteRMSM5_3060,Tempo,CorrenteRMSM10_3060,Tempo,CorrenteRMSM30_3060,Tempo,CorrenteCurtoseM5_1020,Tempo,CorrenteCurtoseM10_1020,Tempo,CorrenteCurtoseM30_1020,Tempo,CorrenteCurtoseM5_3060,Tempo,CorrenteCurtoseM10_3060,Tempo,CorrenteCurtoseM30_3060,Tempo,CorrenteVarianciaM5_1020,Tempo,CorrenteVarianciaM10_1020,Tempo,CorrenteVarianciaM30_1020,Tempo,CorrenteVarianciaM5_3060,Tempo,CorrenteVarianciaM10_3060,Tempo,CorrenteVarianciaM30_3060,Tempo,VibracaoCalotaInferiorRMSM5_1020,Tempo,VibracaoCalotaInferiorRMSM10_1020,Tempo,VibracaoCalotaInferiorRMSM30_1020,Tempo,VibracaoCalotaInferiorRMSM5_3060,Tempo,VibracaoCalotaInferiorRMSM10_3060,Tempo,VibracaoCalotaInferiorRMSM30_3060,Tempo,VibracaoCalotaInferiorCurtoseM5_1020,Tempo,VibracaoCalotaInferiorCurtoseM10_1020,Tempo,VibracaoCalotaInferiorCurtoseM30_1020,Tempo,VibracaoCalotaInferiorCurtoseM5_3060,Tempo,VibracaoCalotaInferiorCurtoseM10_3060,Tempo,VibracaoCalotaInferiorCurtoseM30_3060,Tempo,VibracaoCalotaInferiorVarianciaM5_1020,Tempo,VibracaoCalotaInferiorVarianciaM10_1020,Tempo,VibracaoCalotaInferiorVarianciaM30_1020,Tempo,VibracaoCalotaInferiorVarianciaM5_3060,Tempo,VibracaoCalotaInferiorVarianciaM10_3060,Tempo,VibracaoCalotaInferiorVarianciaM30_3060,Tempo,VibracaoCalotaSuperiorRMSM5_1020,Tempo,VibracaoCalotaSuperiorRMSM10_1020,Tempo,VibracaoCalotaSuperiorRMSM30_1020,Tempo,VibracaoCalotaSuperiorRMSM5_3060,Tempo,VibracaoCalotaSuperiorRMSM10_3060,Tempo,VibracaoCalotaSuperiorRMSM30_3060,Tempo,VibracaoCalotaSuperiorCurtoseM5_1020,Tempo,VibracaoCalotaSuperiorCurtoseM10_1020,Tempo,VibracaoCalotaSuperiorCurtoseM30_1020,Tempo,VibracaoCalotaSuperiorCurtoseM5_3060,Tempo,VibracaoCalotaSuperiorCurtoseM10_3060,Tempo,VibracaoCalotaSuperiorCurtoseM30_3060,Tempo,VibracaoCalotaSuperiorVarianciaM5_1020,Tempo,VibracaoCalotaSuperiorVarianciaM10_1020,Tempo,VibracaoCalotaSuperiorVarianciaM30_1020,Tempo,VibracaoCalotaSuperiorVarianciaM5_3060,Tempo,VibracaoCalotaSuperiorVarianciaM10_3060,Tempo,VibracaoCalotaSuperiorVarianciaM30_3060
10,1.35000563588889,0,1.35000563588889,1,1.35000563588889,0,1.35000563588889,1,1.35000563588889,0,1.35000563588889,1,1.35000563588889,0,1.35000563588889,0,1.35000563588889,1,1.35000563588889,1,1.35000563588889,0,1.35000563588889,1,1.35000563588889,1,1.35000563588889,0,1.35000563588889,1,1.35000563588889,1,1.35000563588889,0,1.35000563588889,1,1.35000563588889,0,1.35000563588889,0,1.35000563588889,2,1.35000563588889,0,1.35000563588889,1,1.35000563588889,2,1.35000563588889,0,1.35000563588889,1,1.35000563588889,0,1.35000563588889,0,1.35000563588889,1,1.35000563588889,2,1.35000563588889,2,1.35000563588889,2,1.35000563588889,2,1.35000563588889,1,1.35000563588889,1,1.35000563588889,0,1.35000563588889,0,1.35000563588889,2,1.35000563588889,2,1.35000563588889,1,1.35000563588889,1,1.35000563588889,1,1.35000563588889,1,1.35000563588889,1,1.35000563588889,0,1.35000563588889,0,1.35000563588889,0,1.35000563588889,1,1.35000563588889,0,1.35000563588889,2,1.35000563588889,2,1.35000563588889,2,1.35000563588889,1,1.35000563588889,2
11,1.36667239061111,0,1.36667239061111,1,1.36667239061111,0,1.36667239061111,1,1.36667239061111,0,1.36667239061111,1,1.36667239061111,0,1.36667239061111,0,1.36667239061111,1,1.36667239061111,1,1.36667239061111,0,1.36667239061111,1,1.36667239061111,1,1.36667239061111,0,1.36667239061111,1,1.36667239061111,1,1.36667239061111,0,1.36667239061111,1,1.36667239061111,0,1.36667239061111,0,1.36667239061111,2,1.36667239061111,0,1.36667239061111,1,1.36667239061111,2,1.36667239061111,0,1.36667239061111,1,1.36667239061111,0,1.36667239061111,0,1.36667239061111,1,1.36667239061111,2,1.36667239061111,2,1.36667239061111,2,1.36667239061111,2,1.36667239061111,1,1.36667239061111,1,1.36667239061111,0,1.36667239061111,0,1.36667239061111,2,1.36667239061111,2,1.36667239061111,1,1.36667239061111,1,1.36667239061111,1,1.36667239061111,0,1.36667239061111,1,1.36667239061111,0,1.36667239061111,0,1.36667239061111,0,1.36667239061111,1,1.36667239061111,0,1.36667239061111,2,1.36667239061111,2,1.36667239061111,2,1.36667239061111,1,1.36667239061111,2
12,1.3833391394999999,0,1.3833391394999999,1,1.3833391394999999,0,1.3833391394999999,1,1.3833391394999999,0,1.3833391394999999,1,1.3833391394999999,0,1.3833391394999999,0,1.3833391394999999,1,1.3833391394999999,1,1.3833391394999999,0,1.3833391394999999,1,1.3833391394999999,1,1.3833391394999999,0,1.3833391394999999,1,1.3833391394999999,1,1.3833391394999999,0,1.3833391394999999,1,1.3833391394999999,0,1.3833391394999999,0,1.3833391394999999,2,1.3833391394999999,0,1.3833391394999999,1,1.3833391394999999,2,1.3833391394999999,0,1.3833391394999999,1,1.3833391394999999,0,1.3833391394999999,0,1.3833391394999999,1,1.3833391394999999,2,1.3833391394999999,2,1.3833391394999999,2,1.3833391394999999,2,1.3833391394999999,1,1.3833391394999999,1,1.3833391394999999,0,1.3833391394999999,0,1.3833391394999999,2,1.3833391394999999,2,1.3833391394999999,1,1.3833391394999999,1,1.3833391394999999,1,1.3833391394999999,0,1.3833391394999999,1,1.3833391394999999,0,1.3833391394999999,0,1.3833391394999999,0,1.3833391394999999,1,1.3833391394999999,0,1.3833391394999999,2,1.3833391394999999,2,1.3833391394999999,2,1.3833391394999999,1,1.3833391394999999,2
13,1.40000561394444,0,1.40000561394444,1,1.40000561394444,0,1.40000561394444,1,1.40000561394444,0,1.40000561394444,1,1.40000561394444,0,1.40000561394444,0,1.40000561394444,1,1.40000561394444,1,1.40000561394444,0,1.40000561394444,1,1.40000561394444,1,1.40000561394444,0,1.40000561394444,1,1.40000561394444,1,1.40000561394444,0,1.40000561394444,1,1.40000561394444,0,1.40000561394444,0,1.40000561394444,2,1.40000561394444,0,1.40000561394444,1,1.40000561394444,2,1.40000561394444,0,1.40000561394444,1,1.40000561394444,0,1.40000561394444,0,1.40000561394444,1,1.40000561394444,2,1.40000561394444,2,1.40000561394444,2,1.40000561394444,2,1.40000561394444,1,1.40000561394444,1,1.40000561394444,0,1.40000561394444,0,1.40000561394444,2,1.40000561394444,2,1.40000561394444,1,1.40000561394444,1,1.40000561394444,1,1.40000561394444,0,1.40000561394444,1,1.40000561394444,0,1.40000561394444,0,1.40000561394444,0,1.40000561394444,1,1.40000561394444,0,1.40000561394444,2,1.40000561394444,2,1.40000561394444,2,1.40000561394444,1,1.40000561394444,2
14,1.4166724295,0,1.4166724295,1,1.4166724295,0,1.4166724295,1,1.4166724295,0,1.4166724295,1,1.4166724295,0,1.4166724295,0,1.4166724295,1,1.4166724295,1,1.4166724295,0,1.4166724295,1,1.4166724295,1,1.4166724295,0,1.4166724295,1,1.4166724295,1,1.4166724295,0,1.4166724295,1,1.4166724295,0,1.4166724295,0,1.4166724295,2,1.4166724295,0,1.4166724295,1,1.4166724295,2,1.4166724295,0,1.4166724295,1,1.4166724295,0,1.4166724295,0,1.4166724295,1,1.4166724295,2,1.4166724295,2,1.4166724295,2,1.4166724295,2,1.4166724295,1,1.4166724295,1,1.4166724295,0,1.4166724295,0,1.4166724295,2,1.4166724295,2,1.4166724295,1,1.4166724295,1,1.4166724295,1,1.4166724295,0,1.4166724295,1,1.4166724295,0,1.4166724295,0,1.4166724295,0,1.4166724295,1,1.4166724295,0,1.4166724295,2,1.4166724295,2,1.4166724295,2,1.4166724295,1,1.4166724295,2
15,1.43333935422222,0,1.43333935422222,1,1.43333935422222,0,1.43333935422222,1,1.43333935422222,0,1.43333935422222,1,1.43333935422222,0,1.43333935422222,0,1.43333935422222,1,1.43333935422222,1,1.43333935422222,0,1.43333935422222,1,1.43333935422222,1,1.43333935422222,0,1.43333935422222,1,1.43333935422222,1,1.43333935422222,0,1.43333935422222,1,1.43333935422222,0,1.43333935422222,0,1.43333935422222,2,1.43333935422222,0,1.43333935422222,1,1.43333935422222,2,1.43333935422222,0,1.43333935422222,1,1.43333935422222,0,1.43333935422222,0,1.43333935422222,1,1.43333935422222,2,1.43333935422222,2,1.43333935422222,2,1.43333935422222,2,1.43333935422222,1,1.43333935422222,1,1.43333935422222,0,1.43333935422222,0,1.43333935422222,2,1.43333935422222,2,1.43333935422222,1,1.43333935422222,1,1.43333935422222,1,1.43333935422222,0,1.43333935422222,1,1.43333935422222,0,1.43333935422222,0,1.43333935422222,0,1.43333935422222,1,1.43333935422222,0,1.43333935422222,2,1.43333935422222,2,1.43333935422222,2,1.43333935422222,1,1.43333935422222,2
16,1.45000607866667,0,1.45000607866667,1,1.45000607866667,0,1.45000607866667,1,1.45000607866667,0,1.45000607866667,1,1.45000607866667,0,1.45000607866667,0,1.45000607866667,1,1.45000607866667,1,1.45000607866667,0,1.45000607866667,1,1.45000607866667,1,1.45000607866667,0,1.45000607866667,1,1.45000607866667,1,1.45000607866667,0,1.45000607866667,1,1.45000607866667,0,1.45000607866667,0,1.45000607866667,2,1.45000607866667,0,1.45000607866667,1,1.45000607866667,2,1.45000607866667,0,1.45000607866667,1,1.45000607866667,0,1.45000607866667,0,1.45000607866667,1,1.45000607866667,2,1.45000607866667,2,1.45000607866667,2,1.45000607866667,2,1.45000607866667,1,1.45000607866667,1,1.45000607866667,0,1.45000607866667,0,1.45000607866667,2,1.45000607866667,2,1.45000607866667,1,1.45000607866667,1,1.45000607866667,1,1.45000607866667,0,1.45000607866667,1,1.45000607866667,0,1.45000607866667,0,1.45000607866667,0,1.45000607866667,1,1.45000607866667,0,1.45000607866667,2,1.45000607866667,2,1.45000607866667,2,1.45000607866667,1,1.45000607866667,2
17,1.4666727869999998,0,1.4666727869999998,1,1.4666727869999998,0,1.4666727869999998,1,1.4666727869999998,0,1.4666727869999998,1,1.4666727869999998,0,1.4666727869999998,0,1.4666727869999998,1,1.4666727869999998,1,1.4666727869999998,0,1.4666727869999998,1,1.4666727869999998,1,1.4666727869999998,0,1.4666727869999998,1,1.4666727869999998,1,1.4666727869999998,0,1.4666727869999998,1,1.4666727869999998,0,1.4666727869999998,0,1.4666727869999998,2,1.4666727869999998,0,1.4666727869999998,1,1.4666727869999998,2,1.4666727869999998,0,1.4666727869999998,1,1.4666727869999998,0,1.4666727869999998,0,1.4666727869999998,1,1.4666727869999998,2,1.4666727869999998,2,1.4666727869999998,2,1.4666727869999998,2,1.4666727869999998,1,1.4666727869999998,1,1.4666727869999998,0,1.4666727869999998,0,1.4666727869999998,2,1.4666727869999998,2,1.4666727869999998,1,1.4666727869999998,1,1.4666727869999998,1,1.4666727869999998,0,1.4666727869999998,1,1.4666727869999998,0,1.4666727869999998,0,1.4666727869999998,0,1.4666727869999998,1,1.4666727869999998,0,1.4666727869999998,2,1.4666727869999998,2,1.4666727869999998,2,1.4666727869999998,1,1.4666727869999998,2
18,1.48333930811111,0,1.48333930811111,1,1.48333930811111,0,1.48333930811111,1,1.48333930811111,0,1.48333930811111,1,1.48333930811111,0,1.48333930811111,0,1.48333930811111,1,1.48333930811111,1,1.48333930811111,0,1.48333930811111,1,1.48333930811111,1,1.48333930811111,0,1.48333930811111,1,1.48333930811111,1,1.48333930811111,0,1.48333930811111,1,1.48333930811111,0,1.48333930811111,0,1.48333930811111,2,1.48333930811111,0,1.48333930811111,1,1.48333930811111,2,1.48333930811111,0,1.48333930811111,1,1.48333930811111,0,1.48333930811111,0,1.48333930811111,1,1.48333930811111,2,1.48333930811111,2,1.48333930811111,2,1.48333930811111,2,1.48333930811111,1,1.48333930811111,1,1.48333930811111,0,1.48333930811111,0,1.48333930811111,2,1.48333930811111,2,1.48333930811111,1,1.48333930811111,1,1.48333930811111,1,1.48333930811111,0,1.48333930811111,1,1.48333930811111,0,1.48333930811111,0,1.48333930811111,0,1.48333930811111,1,1.48333930811111,0,1.48333930811111,2,1.48333930811111,2,1.48333930811111,2,1.48333930811111,1,1.48333930811111,2
19,1.5000061422777802,0,1.5000061422777802,1,1.5000061422777802,0,1.5000061422777802,1,1.5000061422777802,0,1.5000061422777802,1,1.5000061422777802,0,1.5000061422777802,0,1.5000061422777802,1,1.5000061422777802,1,1.5000061422777802,0,1.5000061422777802,1,1.5000061422777802,1,1.5000061422777802,0,1.5000061422777802,1,1.5000061422777802,1,1.5000061422777802,0,1.5000061422777802,1,1.5000061422777802,0,1.5000061422777802,0,1.5000061422777802,2,1.5000061422777802,0,1.5000061422777802,1,1.5000061422777802,2,1.5000061422777802,0,1.5000061422777802,1,1.5000061422777802,0,1.5000061422777802,0,1.5000061422777802,1,1.5000061422777802,2,1.5000061422777802,2,1.5000061422777802,2,1.5000061422777802,2,1.5000061422777802,1,1.5000061422777802,1,1.5000061422777802,0,1.5000061422777802,0,1.5000061422777802,2,1.5000061422777802,2,1.5000061422777802,1,1.5000061422777802,1,1.5000061422777802,1,1.5000061422777802,0,1.5000061422777802,1,1.5000061422777802,0,1.5000061422777802,0,1.5000061422777802,0,1.5000061422777802,1,1.5000061422777802,0,1.5000061422777802,2,1.5000061422777802,2,1.5000061422777802,2,1.5000061422777802,1,1.5000061422777802,2
