,Tempo,CorrenteRMSM5_1020,CorrenteRMSM10_1020,CorrenteRMSM30_1020,CorrenteRMSM5_3060,CorrenteRMSM10_3060,CorrenteRMSM30_3060,Tempo,CorrenteCurtoseM5_1020,CorrenteCurtoseM10_1020,CorrenteCurtoseM30_1020,CorrenteCurtoseM5_3060,CorrenteCurtoseM10_3060,CorrenteCurtoseM30_3060,Tempo,CorrenteVarianciaM5_1020,CorrenteVarianciaM10_1020,CorrenteVarianciaM30_1020,CorrenteVarianciaM5_3060,CorrenteVarianciaM10_3060,CorrenteVarianciaM30_3060,Tempo,VibracaoCalotaInferiorRMSM5_1020,VibracaoCalotaInferiorRMSM10_1020,VibracaoCalotaInferiorRMSM30_1020,VibracaoCalotaInferiorRMSM5_3060,VibracaoCalotaInferiorRMSM10_3060,VibracaoCalotaInferiorRMSM30_3060,Tempo,VibracaoCalotaInferiorCurtoseM5_1020,VibracaoCalotaInferiorCurtoseM10_1020,VibracaoCalotaInferiorCurtoseM30_1020,VibracaoCalotaInferiorCurtoseM5_3060,VibracaoCalotaInferiorCurtoseM10_3060,VibracaoCalotaInferiorCurtoseM30_3060,Tempo,VibracaoCalotaInferiorVarianciaM5_1020,VibracaoCalotaInferiorVarianciaM10_1020,VibracaoCalotaInferiorVarianciaM30_1020,VibracaoCalotaInferiorVarianciaM5_3060,VibracaoCalotaInferiorVarianciaM10_3060,VibracaoCalotaInferiorVarianciaM30_3060,Tempo,VibracaoCalotaSuperiorRMSM5_1020,VibracaoCalotaSuperiorRMSM10_1020,VibracaoCalotaSuperiorRMSM30_1020,VibracaoCalotaSuperiorRMSM5_3060,VibracaoCalotaSuperiorRMSM10_3060,VibracaoCalotaSuperiorRMSM30_3060,Tempo,VibracaoCalotaSuperiorCurtoseM5_1020,VibracaoCalotaSuperiorCurtoseM10_1020,VibracaoCalotaSuperiorCurtoseM30_1020,VibracaoCalotaSuperiorCurtoseM5_3060,VibracaoCalotaSuperiorCurtoseM10_3060,VibracaoCalotaSuperiorCurtoseM30_3060,Tempo,VibracaoCalotaSuperiorVarianciaM5_1020,VibracaoCalotaSuperiorVarianciaM10_1020,VibracaoCalotaSuperiorVarianciaM30_1020,VibracaoCalotaSuperiorVarianciaM5_3060,VibracaoCalotaSuperiorVarianciaM10_3060,VibracaoCalotaSuperiorVarianciaM30_3060,Tempo,VazaoM5_1020,VazaoM10_1020,VazaoM30_1020,VazaoM5_3060,VazaoM10_3060,VazaoM30_3060,Tempo,lowpassRMSM5_1020,lowpassRMSM10_1020,lowpassRMSM30_1020,lowpassRMSM5_3060,lowpassRMSM10_3060,lowpassRMSM30_3060,Tempo,bandpassRMSM5_1020,bandpassRMSM10_1020,bandpassRMSM30_1020,bandpassRMSM5_3060,bandpassRMSM10_3060,bandpassRMSM30_3060,Tempo,highpassRMSM5_1020,highpassRMSM10_1020,highpassRMSM30_1020,highpassRMSM5_3060,highpassRMSM10_3060,highpassRMSM30_3060,Tempo,lowpassCurtoseM5_1020,lowpassCurtoseM10_1020,lowpassCurtoseM30_1020,lowpassCurtoseM5_3060,lowpassCurtoseM10_3060,lowpassCurtoseM30_3060,Tempo,bandpassCurtoseM5_1020,bandpassCurtoseM10_1020,bandpassCurtoseM30_1020,bandpassCurtoseM5_3060,bandpassCurtoseM10_3060,bandpassCurtoseM30_3060,Tempo,highpassCurtoseM5_1020,highpassCurtoseM10_1020,highpassCurtoseM30_1020,highpassCurtoseM5_3060,highpassCurtoseM10_3060,highpassCurtoseM30_3060
10,1.16667210722222,0,0,1,0,0,1,1.16667210722222,1,1,0,0,0,1,1.16667210722222,0,0,0,1,0,1,1.16667210722222,2,0,2,0,2,0,1.16667210722222,0,0,1,2,2,2,1.16667210722222,2,2,2,2,0,0,1.16667210722222,2,1,1,2,2,0,1.16667210722222,0,0,1,1,2,0,1.16667210722222,2,0,2,2,1,1,1.16667210722222,0,2,2,1,1,1,1.16667210722222,2,1,2,1,2,2,1.16667210722222,2,2,2,2,0,0,1.16667210722222,0,2,2,0,0,0,1.16667210722222,2,0,1,1,2,0,1.16667210722222,2,1,1,2,0,2,1.16667210722222,0,1,0,1,0,1
11,1.1833388075,0,0,1,0,0,1,1.1833388075,1,1,0,0,0,1,1.1833388075,0,0,0,1,0,1,1.1833388075,2,0,2,0,2,0,1.1833388075,0,0,1,2,2,2,1.1833388075,2,2,2,2,0,0,1.1833388075,2,2,1,2,2,0,1.1833388075,0,0,1,1,2,0,1.1833388075,2,1,2,2,1,1,1.1833388075,0,2,2,2,1,1,1.1833388075,2,1,2,1,2,2,1.1833388075,2,2,2,2,0,0,1.1833388075,0,2,2,0,0,0,1.1833388075,2,0,1,1,2,0,1.1833388075,2,1,1,2,0,2,1.1833388075,0,1,0,1,0,1
12,1.20000534583333,0,0,1,0,0,1,1.20000534583333,1,1,0,0,0,1,1.20000534583333,0,0,0,1,0,1,1.20000534583333,2,0,2,0,2,0,1.20000534583333,1,0,1,2,2,2,1.20000534583333,2,2,2,2,0,0,1.20000534583333,2,2,1,2,2,0,1.20000534583333,0,0,1,1,2,0,1.20000534583333,2,1,2,2,1,1,1.20000534583333,0,2,2,2,0,1,1.20000534583333,2,1,2,1,2,2,1.20000534583333,2,2,2,2,0,0,1.20000534583333,0,2,2,0,0,0,1.20000534583333,2,0,1,1,2,0,1.20000534583333,2,1,1,2,0,2,1.20000534583333,0,1,0,1,0,1
13,1.21667196944444,0,0,1,0,0,1,1.21667196944444,1,1,0,0,0,1,1.21667196944444,0,0,0,1,0,1,1.21667196944444,2,0,2,0,2,0,1.21667196944444,1,0,1,2,2,2,1.21667196944444,2,2,2,2,0,0,1.21667196944444,2,2,1,2,2,0,1.21667196944444,0,0,1,1,2,0,1.21667196944444,2,1,2,2,1,1,1.21667196944444,0,2,2,2,0,1,1.21667196944444,2,1,2,1,2,2,1.21667196944444,2,2,2,2,0,0,1.21667196944444,0,2,2,0,0,0,1.21667196944444,2,0,1,1,2,0,1.21667196944444,2,1,1,2,0,2,1.21667196944444,0,1,0,1,0,1
14,1.23333859805556,0,0,1,0,0,1,1.23333859805556,1,1,0,0,0,1,1.23333859805556,0,0,0,1,0,1,1.23333859805556,2,0,2,0,2,0,1.23333859805556,0,0,0,2,2,2,1.23333859805556,2,2,2,2,0,0,1.23333859805556,2,2,1,2,2,0,1.23333859805556,0,0,1,1,2,0,1.23333859805556,2,1,2,2,1,1,1.23333859805556,0,2,2,2,0,1,1.23333859805556,1,1,1,1,2,2,1.23333859805556,2,2,2,2,0,0,1.23333859805556,0,2,2,0,0,0,1.23333859805556,2,0,1,1,2,0,1.23333859805556,2,1,1,2,0,2,1.23333859805556,0,1,0,1,0,1
15,1.2500053138888898,0,0,1,0,0,1,1.2500053138888898,1,1,0,0,0,1,1.2500053138888898,0,0,0,1,0,1,1.2500053138888898,2,0,2,0,2,0,1.2500053138888898,0,0,0,2,2,2,1.2500053138888898,2,2,2,2,0,0,1.2500053138888898,2,2,1,2,2,0,1.2500053138888898,0,0,1,1,2,0,1.2500053138888898,2,1,2,2,1,1,1.2500053138888898,0,2,2,2,1,1,1.2500053138888898,1,1,2,1,2,2,1.2500053138888898,2,2,2,2,0,0,1.2500053138888898,0,2,2,0,0,0,1.2500053138888898,2,0,1,1,2,0,1.2500053138888898,2,1,1,2,0,2,1.2500053138888898,0,1,0,1,0,1
16,1.26667188194444,0,0,1,0,0,1,1.26667188194444,1,1,0,0,0,1,1.26667188194444,0,0,0,1,0,1,1.26667188194444,2,0,2,0,2,0,1.26667188194444,2,0,0,2,2,2,1.26667188194444,2,2,2,2,0,0,1.26667188194444,2,2,1,2,2,0,1.26667188194444,0,0,1,1,2,0,1.26667188194444,2,1,2,2,1,1,1.26667188194444,1,2,2,1,0,1,1.26667188194444,1,0,2,1,2,2,1.26667188194444,2,2,2,2,0,0,1.26667188194444,0,2,2,0,0,0,1.26667188194444,0,0,1,0,2,0,1.26667188194444,2,1,1,2,0,2,1.26667188194444,0,1,0,1,0,1
17,1.28333859333333,0,0,1,0,0,1,1.28333859333333,1,1,0,0,0,1,1.28333859333333,0,0,0,1,0,1,1.28333859333333,2,0,2,0,2,0,1.28333859333333,2,0,0,2,2,2,1.28333859333333,2,2,2,2,0,0,1.28333859333333,2,2,1,2,2,0,1.28333859333333,0,0,1,1,2,0,1.28333859333333,2,1,2,2,1,1,1.28333859333333,1,2,2,1,0,1,1.28333859333333,1,0,2,1,2,2,1.28333859333333,2,2,2,2,0,0,1.28333859333333,0,2,2,0,0,0,1.28333859333333,1,0,1,1,2,0,1.28333859333333,2,1,1,2,0,2,1.28333859333333,0,1,0,0,0,1
18,1.30000528972222,0,0,1,0,0,1,1.30000528972222,1,1,0,0,0,1,1.30000528972222,0,0,0,1,0,1,1.30000528972222,2,0,2,0,2,0,1.30000528972222,2,0,0,0,2,2,1.30000528972222,2,2,2,2,0,0,1.30000528972222,2,2,1,2,2,0,1.30000528972222,0,0,1,1,2,0,1.30000528972222,2,1,2,2,1,1,1.30000528972222,0,2,2,1,1,1,1.30000528972222,1,0,2,1,2,2,1.30000528972222,2,2,2,2,0,0,1.30000528972222,0,2,2,0,0,1,1.30000528972222,1,0,1,1,2,0,1.30000528972222,2,1,1,2,0,2,1.30000528972222,0,1,0,0,0,1
19,1.31667208,0,0,1,0,0,1,1.31667208,1,1,0,0,0,1,1.31667208,0,0,0,1,0,1,1.31667208,2,0,2,0,2,0,1.31667208,0,0,0,0,2,2,1.31667208,2,2,2,2,0,0,1.31667208,2,2,1,2,2,0,1.31667208,0,0,1,1,2,0,1.31667208,2,1,2,2,1,1,1.31667208,0,2,2,1,1,1,1.31667208,1,0,1,1,2,2,1.31667208,2,2,2,2,0,0,1.31667208,0,2,2,0,0,1,1.31667208,1,0,1,2,2,0,1.31667208,2,1,1,2,0,2,1.31667208,0,1,0,0,0,1
20,1.3333390663888898,0,0,1,2,0,1,1.3333390663888898,1,1,0,0,0,1,1.3333390663888898,0,0,0,0,0,1,1.3333390663888898,2,0,2,0,2,0,1.3333390663888898,0,0,0,0,2,2,1.3333390663888898,2,2,2,2,0,0,1.3333390663888898,2,2,1,2,2,0,1.3333390663888898,0,0,1,1,2,0,1.3333390663888898,2,1,1,2,1,1,1.3333390663888898,0,2,2,1,1,1,1.3333390663888898,1,0,2,1,2,2,1.3333390663888898,2,2,2,2,0,0,1.3333390663888898,0,2,2,0,0,1,1.3333390663888898,2,0,1,1,2,0,1.3333390663888898,2,1,1,0,0,2,1.3333390663888898,0,1,0,0,0,1
21,1.35000554972222,0,0,1,2,0,1,1.35000554972222,1,1,0,0,0,1,1.35000554972222,0,0,0,0,0,1,1.35000554972222,2,0,2,0,2,0,1.35000554972222,0,0,0,2,2,2,1.35000554972222,2,2,2,2,0,0,1.35000554972222,2,2,1,2,2,0,1.35000554972222,0,0,1,1,2,0,1.35000554972222,2,1,1,2,1,1,1.35000554972222,0,2,2,1,1,1,1.35000554972222,1,0,2,1,2,2,1.35000554972222,2,2,2,2,0,0,1.35000554972222,0,2,2,0,0,1,1.35000554972222,2,0,1,2,2,0,1.35000554972222,2,1,1,2,0,2,1.35000554972222,0,1,0,0,2,1
22,1.36667217194444,0,0,1,2,0,1,1.36667217194444,1,1,0,0,0,1,1.36667217194444,0,0,0,0,2,1,1.36667217194444,2,0,2,0,2,0,1.36667217194444,1,0,0,2,2,2,1.36667217194444,2,2,2,2,0,0,1.36667217194444,2,2,0,2,2,0,1.36667217194444,0,0,1,1,2,0,1.36667217194444,2,1,1,2,1,1,1.36667217194444,0,2,2,1,1,1,1.36667217194444,1,0,2,1,2,2,1.36667217194444,2,2,2,2,0,0,1.36667217194444,0,2,2,0,0,1,1.36667217194444,2,0,1,2,2,2,1.36667217194444,2,1,1,2,0,2,1.36667217194444,0,1,0,2,2,1
23,1.38333884694444,0,0,1,2,1,1,1.38333884694444,1,1,0,2,0,1,1.38333884694444,0,0,0,0,2,1,1.38333884694444,2,0,2,0,2,0,1.38333884694444,1,0,0,2,2,2,1.38333884694444,2,2,2,2,0,0,1.38333884694444,2,2,0,0,2,0,1.38333884694444,0,0,1,1,2,0,1.38333884694444,2,1,1,1,1,1,1.38333884694444,0,2,2,2,1,1,1.38333884694444,1,0,2,1,2,2,1.38333884694444,2,2,2,2,0,0,1.38333884694444,0,2,2,0,0,1,1.38333884694444,2,0,1,2,2,2,1.38333884694444,2,1,0,2,0,2,1.38333884694444,1,1,0,2,1,1
24,1.40000571916667,0,0,1,2,1,1,1.40000571916667,1,1,0,2,0,1,1.40000571916667,0,0,1,0,2,1,1.40000571916667,2,0,2,0,2,0,1.40000571916667,0,0,0,2,2,2,1.40000571916667,2,2,2,2,0,0,1.40000571916667,2,2,0,2,2,0,1.40000571916667,0,0,1,1,2,0,1.40000571916667,2,1,1,2,1,1,1.40000571916667,0,2,2,2,1,1,1.40000571916667,2,0,2,0,2,2,1.40000571916667,2,2,2,2,0,0,1.40000571916667,0,2,2,0,0,1,1.40000571916667,2,0,1,2,1,2,1.40000571916667,2,1,0,2,0,2,1.40000571916667,1,1,0,2,1,1
25,1.4166721941666698,0,0,1,2,1,1,1.4166721941666698,1,1,0,2,0,1,1.4166721941666698,0,0,1,0,2,1,1.4166721941666698,2,0,2,0,2,0,1.4166721941666698,0,0,0,2,2,2,1.4166721941666698,2,2,2,2,0,0,1.4166721941666698,2,2,0,2,2,0,1.4166721941666698,0,0,1,1,2,0,1.4166721941666698,2,1,1,2,1,1,1.4166721941666698,0,2,2,2,1,1,1.4166721941666698,2,0,2,1,2,2,1.4166721941666698,2,2,2,2,0,0,1.4166721941666698,0,2,2,0,0,1,1.4166721941666698,1,0,1,2,1,2,1.4166721941666698,2,1,0,2,0,2,1.4166721941666698,1,1,0,2,1,1
26,1.43333895527778,0,0,2,2,1,1,1.43333895527778,1,1,0,2,2,1,1.43333895527778,0,0,1,0,2,1,1.43333895527778,2,0,2,0,2,0,1.43333895527778,2,0,0,2,2,2,1.43333895527778,2,2,2,2,0,0,1.43333895527778,2,2,0,2,2,0,1.43333895527778,0,0,1,1,2,0,1.43333895527778,2,1,1,2,1,1,1.43333895527778,1,2,2,2,0,2,1.43333895527778,2,0,2,0,0,2,1.43333895527778,2,2,2,2,0,0,1.43333895527778,0,2,2,0,0,1,1.43333895527778,0,0,1,2,1,2,1.43333895527778,2,1,0,0,0,2,1.43333895527778,1,1,0,2,1,0
27,1.45000591638889,0,0,2,2,1,1,1.45000591638889,1,1,0,2,2,1,1.45000591638889,0,0,1,0,2,1,1.45000591638889,2,0,2,0,2,0,1.45000591638889,2,0,0,2,2,2,1.45000591638889,2,2,2,2,0,0,1.45000591638889,2,2,0,2,2,0,1.45000591638889,0,0,1,1,2,0,1.45000591638889,2,1,1,2,1,1,1.45000591638889,1,2,2,2,0,2,1.45000591638889,2,0,2,0,0,2,1.45000591638889,2,2,2,2,0,0,1.45000591638889,0,2,2,0,0,1,1.45000591638889,0,0,1,2,1,2,1.45000591638889,1,1,0,0,0,2,1.45000591638889,1,0,0,2,1,2
28,1.46667285805556,0,0,2,2,1,1,1.46667285805556,1,1,0,2,2,1,1.46667285805556,0,0,1,0,2,1,1.46667285805556,2,0,2,0,1,0,1.46667285805556,0,0,0,2,2,2,1.46667285805556,2,2,2,2,0,0,1.46667285805556,2,2,0,2,2,0,1.46667285805556,0,0,1,1,2,0,1.46667285805556,2,1,1,2,1,1,1.46667285805556,1,2,2,2,0,2,1.46667285805556,2,0,2,0,0,2,1.46667285805556,2,2,2,2,0,0,1.46667285805556,0,2,2,0,0,1,1.46667285805556,0,0,1,2,1,2,1.46667285805556,2,1,0,2,0,2,1.46667285805556,1,0,0,2,1,2
29,1.4833394913888898,0,0,2,2,1,1,1.4833394913888898,1,1,0,2,2,1,1.4833394913888898,0,0,1,0,2,1,1.4833394913888898,2,0,2,0,1,0,1.4833394913888898,0,0,0,2,2,2,1.4833394913888898,2,2,2,2,0,0,1.4833394913888898,2,2,0,2,2,0,1.4833394913888898,0,0,1,1,2,0,1.4833394913888898,2,1,1,2,1,1,1.4833394913888898,1,2,2,2,0,2,1.4833394913888898,2,1,2,0,0,1,1.4833394913888898,2,2,2,2,0,0,1.4833394913888898,0,2,2,0,0,1,1.4833394913888898,2,0,1,2,1,2,1.4833394913888898,2,1,0,2,0,2,1.4833394913888898,1,0,0,0,1,2
30,1.5000061608333302,0,0,2,2,1,1,1.5000061608333302,1,1,0,2,2,1,1.5000061608333302,0,0,1,0,2,1,1.5000061608333302,2,0,2,0,1,0,1.5000061608333302,0,0,0,2,2,2,1.5000061608333302,2,2,2,2,0,0,1.5000061608333302,2,2,0,2,2,0,1.5000061608333302,0,0,1,1,2,0,1.5000061608333302,2,1,1,2,1,1,1.5000061608333302,1,2,2,2,0,1,1.5000061608333302,0,1,2,0,0,1,1.5000061608333302,2,2,2,2,0,0,1.5000061608333302,0,2,2,0,0,1,1.5000061608333302,2,0,1,1,1,2,1.5000061608333302,2,1,0,2,0,2,1.5000061608333302,1,0,0,0,1,2
31,1.51667323305556,0,0,2,2,1,1,1.51667323305556,1,1,0,2,2,1,1.51667323305556,0,0,1,0,2,0,1.51667323305556,2,0,2,0,1,0,1.51667323305556,1,0,0,2,2,2,1.51667323305556,2,2,2,2,0,0,1.51667323305556,2,2,0,2,2,0,1.51667323305556,0,0,1,1,2,0,1.51667323305556,2,1,1,2,1,1,1.51667323305556,1,2,2,2,0,1,1.51667323305556,0,1,2,0,0,1,1.51667323305556,2,2,2,2,0,0,1.51667323305556,0,2,2,0,0,1,1.51667323305556,2,0,1,2,1,2,1.51667323305556,2,1,0,2,0,2,1.51667323305556,1,0,0,2,1,2
